Zip;City;State;Latitude;Longitude;Timezone;Daylight savings time flag;geopoint
02403;Brockton;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
02644;Forestdale;MA;41.683462;-70.51211;-5;1;41.683462,-70.51211
01376;Turners Falls;MA;42.609425;-72.54438;-5;1;42.609425,-72.54438
01526;Manchaug;MA;42.364807;-71.896868;-5;1;42.364807,-71.896868
01852;Lowell;MA;42.634112;-71.29849;-5;1;42.634112,-71.29849
01379;Wendell;MA;42.547274;-72.41724;-5;1;42.547274,-72.41724
01102;Springfield;MA;42.170731;-72.604842;-5;1;42.170731,-72.604842
01224;Berkshire;MA;42.3929;-73.228483;-5;1;42.3929,-73.228483
01824;Chelmsford;MA;42.595491;-71.3544;-5;1;42.595491,-71.3544
01330;Ashfield;MA;42.521131;-72.81116;-5;1;42.521131,-72.81116
05544;Andover;MA;42.647191;-71.184202;-5;1;42.647191,-71.184202
01982;South Hamilton;MA;42.616643;-70.86513;-5;1;42.616643,-70.86513
02103;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
02184;Braintree;MA;42.209555;-70.99968;-5;1;42.209555,-70.99968
01373;South Deerfield;MA;42.472734;-72.62452;-5;1;42.472734,-72.62452
01029;East Otis;MA;42.175896;-73.04204;-5;1;42.175896,-73.04204
01227;Dalton;MA;42.516145;-73.092852;-5;1;42.516145,-73.092852
01704;Framingham;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
01580;Westborough;MA;42.364807;-71.896868;-5;1;42.364807,-71.896868
01344;Erving;MA;42.607051;-72.41396;-5;1;42.607051,-72.41396
02018;Accord;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
01119;Springfield;MA;42.128442;-72.50932;-5;1;42.128442,-72.50932
01523;Lancaster;MA;42.473131;-71.67946;-5;1;42.473131,-71.67946
01571;Dudley;MA;42.049864;-71.9173;-5;1;42.049864,-71.9173
01835;Haverhill;MA;42.757767;-71.08518;-5;1;42.757767,-71.08518
02044;Hingham;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
01952;Salisbury;MA;42.85048;-70.86153;-5;1;42.85048,-70.86153
02032;East Walpole;MA;42.153912;-71.21362;-5;1;42.153912,-71.21362
02134;Allston;MA;42.355147;-71.13164;-5;1;42.355147,-71.13164
01097;Woronoco;MA;42.161743;-72.845912;-5;1;42.161743,-72.845912
01634;Tolland;MA;42.069484;-72.999433;-5;1;42.069484,-72.999433
01226;Dalton;MA;42.476575;-73.11547;-5;1;42.476575,-73.11547
02333;East Bridgewater;MA;42.029083;-70.95227;-5;1;42.029083,-70.95227
02460;Newtonville;MA;42.352996;-71.20907;-5;1;42.352996,-71.20907
02202;Boston;MA;42.361094;-71.061814;-5;1;42.361094,-71.061814
02277;Watertown;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
01862;North Billerica;MA;42.573592;-71.2911;-5;1;42.573592,-71.2911
01072;Shutesbury;MA;42.486027;-72.42208;-5;1;42.486027,-72.42208
01038;Hatfield;MA;42.375155;-72.60832;-5;1;42.375155,-72.60832
01343;Drury;MA;42.642666;-72.986231;-5;1;42.642666,-72.986231
01509;Charlton Depot;MA;42.364807;-71.896868;-5;1;42.364807,-71.896868
02777;Swansea;MA;41.741551;-71.21433;-5;1;41.741551,-71.21433
01098;Worthington;MA;42.399054;-72.93871;-5;1;42.399054,-72.93871
01368;Royalston;MA;42.671012;-72.16999;-5;1;42.671012,-72.16999
02743;Acushnet;MA;41.697015;-70.91019;-5;1;41.697015,-70.91019
01701;Framingham;MA;42.318695;-71.42344;-5;1;42.318695,-71.42344
01834;Groveland;MA;42.750691;-71.02487;-5;1;42.750691,-71.02487
01860;Merrimac;MA;42.834246;-71.00207;-5;1;42.834246,-71.00207
02780;Taunton;MA;41.904888;-71.10288;-5;1;41.904888,-71.10288
01339;Charlemont;MA;42.626858;-72.87939;-5;1;42.626858,-72.87939
01863;North Chelmsford;MA;42.634199;-71.39322;-5;1;42.634199,-71.39322
02035;Foxboro;MA;42.061427;-71.24232;-5;1;42.061427,-71.24232
02327;Bryantville;MA;42.040708;-70.827245;-5;1;42.040708,-70.827245
02147;Brookline Village;MA;42.180048;-71.08923;-5;1;42.180048,-71.08923
01602;Worcester;MA;42.272359;-71.84482;-5;1;42.272359,-71.84482
02157;Babson Park;MA;42.173933;-71.185494;-5;1;42.173933,-71.185494
02357;North Easton;MA;42.064499;-71.087091;-5;1;42.064499,-71.087091
02130;Jamaica Plain;MA;42.309998;-71.11171;-5;1;42.309998,-71.11171
02172;Watertown;MA;42.372596;-71.177998;-5;1;42.372596,-71.177998
01082;Ware;MA;42.270611;-72.26067;-5;1;42.270611,-72.26067
01220;Adams;MA;42.619727;-73.11842;-5;1;42.619727,-73.11842
01522;Jefferson;MA;42.369658;-71.87418;-5;1;42.369658,-71.87418
02085;Foxborough;MA;42.075995;-71.286055;-5;1;42.075995,-71.286055
01527;Millbury;MA;42.196144;-71.76272;-5;1;42.196144,-71.76272
01542;Rochdale;MA;42.194793;-71.90651;-5;1;42.194793,-71.90651
01255;Sandisfield;MA;42.088973;-73.12444;-5;1;42.088973,-73.12444
01105;Springfield;MA;42.096644;-72.5798;-5;1;42.096644,-72.5798
02201;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
02211;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
02420;Lexington;MA;42.452895;-71.21619;-5;1;42.452895,-71.21619
01921;Boxford;MA;42.677869;-71.00844;-5;1;42.677869,-71.00844
02111;Boston;MA;42.349838;-71.06101;-5;1;42.349838,-71.06101
01050;Huntington;MA;42.290209;-72.87942;-5;1;42.290209,-72.87942
01469;Townsend;MA;42.658738;-71.69204;-5;1;42.658738,-71.69204
02120;Boston;MA;42.332099;-71.09651;-5;1;42.332099,-71.09651
02771;Seekonk;MA;41.84345;-71.32343;-5;1;41.84345,-71.32343
02302;Brockton;MA;42.08715;-71.00222;-5;1;42.08715,-71.00222
02476;Arlington;MA;42.416745;-71.17761;-5;1;42.416745,-71.17761
01741;Carlisle;MA;42.5286;-71.35084;-5;1;42.5286,-71.35084
01366;Petersham;MA;42.474718;-72.21226;-5;1;42.474718,-72.21226
01059;North Amherst;MA;42.369562;-72.63599;-5;1;42.369562,-72.63599
01889;North Reading;MA;42.571633;-71.109646;-5;1;42.571633,-71.109646
02351;Abington;MA;42.119534;-70.94787;-5;1;42.119534,-70.94787
01826;Dracut;MA;42.677772;-71.316;-5;1;42.677772,-71.316
01267;Williamstown;MA;42.689962;-73.22355;-5;1;42.689962,-73.22355
01349;Turners Falls;MA;42.5737;-72.50525;-5;1;42.5737,-72.50525
02369;Dennis Port;MA;41.662531;-70.14021;-5;1;41.662531,-70.14021
02366;South Carver;MA;41.854063;-70.66088;-5;1;41.854063,-70.66088
02645;Harwich;MA;41.707332;-70.05679;-5;1;41.707332,-70.05679
02125;Boston;MA;42.316852;-71.05811;-5;1;42.316852,-71.05811
02662;South Orleans;MA;41.756694;-69.984123;-5;1;41.756694,-69.984123
01380;Wendell Depot;MA;42.594454999999996;-72.36314;-5;1;42.594455,-72.36314
02331;Duxbury;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
02346;Middleboro;MA;41.889582;-70.89406;-5;1;41.889582,-70.89406
01607;Worcester;MA;42.229543;-71.79501;-5;1;42.229543,-71.79501
02349;Middleboro;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
02718;East Taunton;MA;41.876249;-71.01827;-5;1;41.876249,-71.01827
02350;Monponsett;MA;42.018525;-70.847486;-5;1;42.018525,-70.847486
01252;North Egremont;MA;42.198648;-73.446234;-5;1;42.198648,-73.446234
02192;Needham;MA;42.180048;-71.08923;-5;1;42.180048,-71.08923
02648;Marstons Mills;MA;41.667689;-70.4168;-5;1;41.667689,-70.4168
02158;Newton;MA;42.353696;-71.188149;-5;1;42.353696,-71.188149
01152;Springfield;MA;42.170731;-72.604842;-5;1;42.170731,-72.604842
01244;Mill River;MA;42.139104;-73.20312;-5;1;42.139104,-73.20312
01039;Haydenville;MA;42.381475;-72.69259;-5;1;42.381475,-72.69259
02189;Weymouth;MA;42.2112;-70.93111;-5;1;42.2112,-70.93111
02266;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
01096;Williamsburg;MA;42.415236;-72.78271;-5;1;42.415236,-72.78271
01508;Charlton City;MA;42.109748;-72.079455;-5;1;42.109748,-72.079455
02284;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
02625;Barnstable Town;MA;41.640528;-70.433279;-5;1;41.640528,-70.433279
01609;Worcester;MA;42.271743;-71.81348;-5;1;42.271743,-71.81348
02210;Boston;MA;42.347974;-71.04463;-5;1;42.347974,-71.04463
02643;East Orleans;MA;41.784308;-69.962034;-5;1;41.784308,-69.962034
02175;Arlington Heights;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
01890;Winchester;MA;42.451945;-71.14276;-5;1;42.451945,-71.14276
02055;Minot;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
02465;West Newton;MA;42.351046;-71.22677;-5;1;42.351046,-71.22677
02735;Easton;MA;41.999346;-71.113582;-5;1;41.999346,-71.113582
02745;New Bedford;MA;41.692806;-70.93264;-5;1;41.692806,-70.93264
02148;Malden;MA;42.428549;-71.06059;-5;1;42.428549,-71.06059
01338;Buckland;MA;42.569498;-72.802;-5;1;42.569498,-72.802
01374;Charlemont;MA;42.636459;-72.798742;-5;1;42.636459,-72.798742
02379;West Bridgewater;MA;42.02195;-71.01878;-5;1;42.02195,-71.01878
02297;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
02322;Avon;MA;42.121932;-71.04522;-5;1;42.121932,-71.04522
02661;South Harwich;MA;41.675799;-70.0396;-5;1;41.675799,-70.0396
01887;Wilmington;MA;42.558576;-71.17031;-5;1;42.558576,-71.17031
01203;Pittsfield;MA;42.3929;-73.228483;-5;1;42.3929,-73.228483
01005;Barre;MA;42.412094;-72.10443;-5;1;42.412094,-72.10443
02770;Rochester;MA;41.760783;-70.83848;-5;1;41.760783,-70.83848
02462;Newton Lower Falls;MA;42.331646;-71.25761;-5;1;42.331646,-71.25761
02453;Waltham;MA;42.370446;-71.23563;-5;1;42.370446,-71.23563
01464;Shirley;MA;42.559289;-71.64555;-5;1;42.559289,-71.64555
01093;Whately;MA;42.442673;-72.652511;-5;1;42.442673,-72.652511
01867;Reading;MA;42.52585;-71.10993;-5;1;42.52585,-71.10993
01654;Worcester;MA;42.364807;-71.896868;-5;1;42.364807,-71.896868
02576;West Wareham;MA;41.776042;-70.75783;-5;1;41.776042,-70.75783
01069;Palmer;MA;42.176401;-72.32646;-5;1;42.176401,-72.32646
02181;Wellesley;MA;42.300596;-71.27875;-5;1;42.300596,-71.27875
01603;Worcester;MA;42.240526;-71.83776;-5;1;42.240526,-71.83776
01821;Billerica;MA;42.54805;-71.25054;-5;1;42.54805,-71.25054
02108;Boston;MA;42.357903;-71.06408;-5;1;42.357903,-71.06408
02132;West Roxbury;MA;42.279432;-71.1598;-5;1;42.279432,-71.1598
01562;Spencer;MA;42.247212;-71.99227;-5;1;42.247212,-71.99227
02537;East Sandwich;MA;41.733837;-70.43754;-5;1;41.733837,-70.43754
01086;Westfield;MA;42.173428;-72.847964;-5;1;42.173428,-72.847964
02208;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
01570;Webster;MA;42.047728;-71.86108;-5;1;42.047728,-71.86108
02109;Boston;MA;42.361477;-71.05417;-5;1;42.361477,-71.05417
01028;East Longmeadow;MA;42.066795;-72.5102;-5;1;42.066795,-72.5102
01021;Chicopee;MA;42.170731;-72.604842;-5;1;42.170731,-72.604842
02081;Walpole;MA;42.145237;-71.25375;-5;1;42.145237,-71.25375
01225;Cheshire;MA;42.551731;-73.1653;-5;1;42.551731,-73.1653
01773;Lincoln;MA;42.425537;-71.30316;-5;1;42.425537,-71.30316
02636;Centerville;MA;41.799312;-70.308662;-5;1;41.799312,-70.308662
02653;Orleans;MA;41.777647;-69.97312;-5;1;41.777647,-69.97312
02020;Brant Rock;MA;42.081825;-70.643868;-5;1;42.081825,-70.643868
02675;Yarmouth Port;MA;41.703205;-70.22395;-5;1;41.703205,-70.22395
01133;Springfield;MA;42.170731;-72.604842;-5;1;42.170731,-72.604842
01077;Southwick;MA;42.05283;-72.76966;-5;1;42.05283,-72.76966
01910;Lynn;MA;42.454796;-70.974694;-5;1;42.454796,-70.974694
02119;Boston;MA;42.324511;-71.08455;-5;1;42.324511,-71.08455
01745;Fayville;MA;42.295544;-71.50468;-5;1;42.295544,-71.50468
02468;Waban;MA;42.325247;-71.2319;-5;1;42.325247,-71.2319
01947;Salem;MA;42.642845;-70.873647;-5;1;42.642845,-70.873647
02634;Centerville;MA;41.799312;-70.308662;-5;1;41.799312,-70.308662
01011;Chester;MA;42.271442;-73.01958;-5;1;42.271442,-73.01958
01053;Leeds;MA;42.353105;-72.70206;-5;1;42.353105,-72.70206
02301;Brockton;MA;42.0794;-71.03441;-5;1;42.0794,-71.03441
02742;New Bedford;MA;41.619557;-70.956346;-5;1;41.619557,-70.956346
01903;Lynn;MA;42.635443;-70.879123;-5;1;42.635443,-70.879123
02272;Watertown;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
01003;Amherst;MA;42.369562;-72.63599;-5;1;42.369562,-72.63599
01262;Stockbridge;MA;42.283216;-73.31423;-5;1;42.283216,-73.31423
02726;Somerset;MA;41.754828;-71.14894;-5;1;41.754828,-71.14894
02165;Newton;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
02671;West Harwich;MA;41.665589;-70.11152;-5;1;41.665589,-70.11152
02047;Humarock;MA;42.142836;-70.69353;-5;1;42.142836,-70.69353
01440;Gardner;MA;42.575355;-71.99183;-5;1;42.575355,-71.99183
01111;Springfield;MA;42.170731;-72.604842;-5;1;42.170731,-72.604842
01470;Groton;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
01505;Boylston;MA;42.338392;-71.73026;-5;1;42.338392,-71.73026
02163;Boston;MA;42.367946;-71.12056;-5;1;42.367946,-71.12056
01022;Chicopee;MA;42.196666;-72.55606;-5;1;42.196666,-72.55606
01118;Springfield;MA;42.093144;-72.5291;-5;1;42.093144,-72.5291
02137;Readville;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
01223;Becket;MA;42.314449;-73.09335;-5;1;42.314449,-73.09335
02664;South Yarmouth;MA;41.670981;-70.19797;-5;1;41.670981,-70.19797
01760;Natick;MA;42.290763;-71.35368;-5;1;42.290763,-71.35368
01089;West Springfield;MA;42.112793;-72.64066;-5;1;42.112793,-72.64066
01364;Orange;MA;42.599614;-72.29263;-5;1;42.599614,-72.29263
02131;Roslindale;MA;42.284678;-71.13052;-5;1;42.284678,-71.13052
01564;Sterling;MA;42.436875;-71.77333;-5;1;42.436875,-71.77333
01346;Heath;MA;42.669255;-72.80494;-5;1;42.669255,-72.80494
01614;Worcester;MA;42.364807;-71.896868;-5;1;42.364807,-71.896868
01436;Baldwinville;MA;42.608903;-72.08021;-5;1;42.608903,-72.08021
02048;Mansfield;MA;42.019982;-71.2191;-5;1;42.019982,-71.2191
02124;Boston;MA;42.28713;-71.07156;-5;1;42.28713,-71.07156
02207;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
02304;Brockton;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
02532;Buzzards Bay;MA;41.751841;-70.59764;-5;1;41.751841,-70.59764
01721;Ashland;MA;42.257956;-71.45886;-5;1;42.257956,-71.45886
02173;Lexington;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
02720;Fall River;MA;41.716952;-71.13986;-5;1;41.716952,-71.13986
01062;Florence;MA;42.324232;-72.67915;-5;1;42.324232,-72.67915
02153;Medford;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
02405;Brockton;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
02123;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
02325;Bridgewater;MA;41.98725;-70.972786;-5;1;41.98725,-70.972786
02093;Wrentham;MA;42.0597;-71.34617;-5;1;42.0597,-71.34617
01931;Gloucester;MA;42.635443;-70.879123;-5;1;42.635443,-70.879123
02106;Boston;MA;42.354318;-71.073449;-5;1;42.354318,-71.073449
02458;Newton;MA;42.354727;-71.18809;-5;1;42.354727,-71.18809
02339;Hanover;MA;42.12867;-70.85913;-5;1;42.12867,-70.85913
01467;Still River;MA;42.488666;-71.62412;-5;1;42.488666,-71.62412
02543;Woods Hole;MA;41.526791;-70.66505;-5;1;41.526791,-70.66505
01833;Georgetown;MA;42.729437;-70.98291;-5;1;42.729437,-70.98291
02646;Harwich Port;MA;41.669219;-70.07419;-5;1;41.669219,-70.07419
02199;Boston;MA;42.34713;-71.08234;-5;1;42.34713,-71.08234
01451;Harvard;MA;42.505928;-71.5888;-5;1;42.505928,-71.5888
02168;Waban;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
02447;Brookline Village;MA;42.180048;-71.08923;-5;1;42.180048,-71.08923
02575;West Tisbury;MA;41.378807;-70.66376;-5;1;41.378807,-70.66376
02723;Fall River;MA;41.691369;-71.13234;-5;1;41.691369,-71.13234
01566;Sturbridge;MA;42.104581;-72.08584;-5;1;42.104581,-72.08584
02347;Lakeville;MA;41.835094;-70.95973;-5;1;41.835094,-70.95973
02534;Cataumet;MA;41.66566;-70.616;-5;1;41.66566,-70.616
01036;Hampden;MA;42.064703;-72.41735;-5;1;42.064703,-72.41735
01427;Westborough;MA;42.286575;-71.585753;-5;1;42.286575,-71.585753
01775;Stow;MA;42.423882;-71.51086;-5;1;42.423882,-71.51086
01238;Lee;MA;42.299263;-73.2327;-5;1;42.299263,-73.2327
02149;Everett;MA;42.409916;-71.0522;-5;1;42.409916,-71.0522
01231;Sheffield;MA;42.153001;-73.298131;-5;1;42.153001,-73.298131
02090;Westwood;MA;42.212949;-71.20735;-5;1;42.212949,-71.20735
02464;Newton Upper Falls;MA;42.311997;-71.22046;-5;1;42.311997,-71.22046
01009;Bondsville;MA;42.206092;-72.340486;-5;1;42.206092,-72.340486
02647;Hyannis Port;MA;41.63275;-70.30435;-5;1;41.63275,-70.30435
01540;Oxford;MA;42.117527;-71.8657;-5;1;42.117527,-71.8657
02779;Berkley;MA;41.825252;-71.07799;-5;1;41.825252,-71.07799
01888;Woburn;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
02459;Newton Center;MA;42.321197;-71.193;-5;1;42.321197,-71.193
02454;Waltham;MA;42.356719;-71.250479;-5;1;42.356719,-71.250479
01776;Sudbury;MA;42.38532;-71.42989;-5;1;42.38532,-71.42989
02135;Brighton;MA;42.348418;-71.15349;-5;1;42.348418,-71.15349
02715;Dighton;MA;41.811514;-71.13633;-5;1;41.811514,-71.13633
01876;Tewksbury;MA;42.601684;-71.22071;-5;1;42.601684,-71.22071
01460;Littleton;MA;42.540052;-71.49085;-5;1;42.540052,-71.49085
01068;Oakham;MA;42.349769;-72.04413;-5;1;42.349769,-72.04413
02702;Assonet;MA;41.792192;-71.06446;-5;1;41.792192,-71.06446
01243;Middlefield;MA;42.356088;-73.010448;-5;1;42.356088,-73.010448
01056;Ludlow;MA;42.174893;-72.47068;-5;1;42.174893,-72.47068
01453;Leominster;MA;42.526523;-71.75358;-5;1;42.526523,-71.75358
02303;Brockton;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
02457;Babson Park;MA;42.180048;-71.08923;-5;1;42.180048,-71.08923
05501;Andover;MA;42.647191;-71.184202;-5;1;42.647191,-71.184202
01815;Woburn;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
01840;Lawrence;MA;42.706941;-71.16181;-5;1;42.706941,-71.16181
02112;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
02549;Mashpee;MA;41.621779;-70.504349;-5;1;41.621779,-70.504349
01452;Hubbardston;MA;42.477515;-71.99654;-5;1;42.477515,-71.99654
02026;Dedham;MA;42.244609;-71.16553;-5;1;42.244609,-71.16553
02160;Newton;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
01106;Longmeadow;MA;42.050395;-72.5712;-5;1;42.050395,-72.5712
01541;Princeton;MA;42.451569;-71.882;-5;1;42.451569,-71.882
02381;White Horse Beach;MA;41.931602;-70.561051;-5;1;41.931602,-70.561051
02630;Barnstable;MA;41.700327;-70.29568;-5;1;41.700327,-70.29568
01061;Northampton;MA;42.369562;-72.63599;-5;1;42.369562,-72.63599
01473;Westminster;MA;42.544622;-71.9021;-5;1;42.544622,-71.9021
02471;Watertown;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
02066;Scituate;MA;42.205038;-70.7513;-5;1;42.205038,-70.7513
02368;Randolph;MA;42.173417;-71.04912;-5;1;42.173417,-71.04912
02472;Watertown;MA;42.371296;-71.18196;-5;1;42.371296,-71.18196
02169;Quincy;MA;42.250739;-70.99593;-5;1;42.250739,-70.99593
02375;South Easton;MA;42.029749;-71.10191;-5;1;42.029749,-71.10191
02639;Dennis Port;MA;41.661115;-70.13348;-5;1;41.661115,-70.13348
02382;Whitman;MA;42.08235;-70.93734;-5;1;42.08235,-70.93734
02719;Fairhaven;MA;41.634152;-70.8814;-5;1;41.634152,-70.8814
02126;Mattapan;MA;42.272098;-71.09426;-5;1;42.272098,-71.09426
02769;Rehoboth;MA;41.835067;-71.26115;-5;1;41.835067,-71.26115
01094;Wheelwright;MA;42.358201;-72.140846;-5;1;42.358201,-72.140846
02361;Plymouth;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
01752;Marlborough;MA;42.350909;-71.54753;-5;1;42.350909,-71.54753
02139;Cambridge;MA;42.364347;-71.10431;-5;1;42.364347,-71.10431
02305;Brockton;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
02407;Scituate;MA;42.136086;-70.688251;-5;1;42.136086,-70.688251
01938;Ipswich;MA;42.682965;-70.84007;-5;1;42.682965,-70.84007
01007;Belchertown;MA;42.278424;-72.411;-5;1;42.278424,-72.411
02146;Brookline;MA;42.308198;-71.088745;-5;1;42.308198,-71.088745
02344;Middleboro;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
01929;Essex;MA;42.631753;-70.77925;-5;1;42.631753,-70.77925
02724;Fall River;MA;41.684152;-71.17436;-5;1;41.684152,-71.17436
01746;Holliston;MA;42.196065;-71.43797;-5;1;42.196065,-71.43797
01253;Otis;MA;42.198403;-73.10205;-5;1;42.198403,-73.10205
01462;Lunenburg;MA;42.582839;-71.72051;-5;1;42.582839,-71.72051
02641;East Dennis;MA;41.734713;-70.20467;-5;1;41.734713,-70.20467
02669;West Chatham;MA;41.673635;-69.99494;-5;1;41.673635,-69.99494
02269;Quincy;MA;42.180048;-71.08923;-5;1;42.180048,-71.08923
02338;Halifax;MA;41.999851;-70.85395;-5;1;41.999851,-70.85395
01510;Clinton;MA;42.418836;-71.68482;-5;1;42.418836,-71.68482
01080;Three Rivers;MA;42.180563;-72.36518;-5;1;42.180563,-72.36518
02659;South Chatham;MA;41.678628;-70.02495;-5;1;41.678628,-70.02495
02764;North Dighton;MA;41.851557;-71.15125;-5;1;41.851557,-71.15125
01546;Shrewsbury;MA;42.364807;-71.896868;-5;1;42.364807,-71.896868
01347;Lake Pleasant;MA;42.556558;-72.518104;-5;1;42.556558,-72.518104
01901;Lynn;MA;42.461246;-70.946743;-5;1;42.461246,-70.946743
02404;Brockton;MA;41.970474;-70.701357;-5;1;41.970474,-70.701357
01801;Woburn;MA;42.484545;-71.15206;-5;1;42.484545,-71.15206
02056;Norfolk;MA;42.111836;-71.32855;-5;1;42.111836,-71.32855
02561;Sagamore;MA;41.770254;-70.533664;-5;1;41.770254,-70.533664
02655;Osterville;MA;41.632935;-70.38693;-5;1;41.632935,-70.38693
01084;West Chesterfield;MA;42.379807;-72.89043;-5;1;42.379807,-72.89043
01260;South Lee;MA;42.286586;-73.313274;-5;1;42.286586,-73.313274
01756;Mendon;MA;42.092006;-71.54474;-5;1;42.092006,-71.54474
01827;Dunstable;MA;42.671356;-71.50292;-5;1;42.671356,-71.50292
01256;Savoy;MA;42.592506;-73.01123;-5;1;42.592506,-73.01123
01507;Charlton;MA;42.135142;-71.96961;-5;1;42.135142,-71.96961
02495;Nonantum;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
02556;North Falmouth;MA;41.6403;-70.63036;-5;1;41.6403,-70.63036
02479;Waverley;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
02559;Pocasset;MA;41.694132;-70.61706;-5;1;41.694132,-70.61706
01844;Methuen;MA;42.73004;-71.17935;-5;1;42.73004,-71.17935
01905;Lynn;MA;42.464879;-70.97411;-5;1;42.464879,-70.97411
01810;Andover;MA;42.646942;-71.1513;-5;1;42.646942,-71.1513
01611;Cherry Valley;MA;42.238449;-71.87139;-5;1;42.238449,-71.87139
02105;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
01199;Springfield;MA;42.119943;-72.604983;-5;1;42.119943,-72.604983
01842;Lawrence;MA;42.635443;-70.879123;-5;1;42.635443,-70.879123
01519;Grafton;MA;42.201674;-71.68771;-5;1;42.201674,-71.68771
01865;Nutting Lake;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
02107;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
02595;West Tisbury;MA;41.381585;-70.66351;-5;1;41.381585,-70.66351
02101;Boston;MA;42.370567;-71.026964;-5;1;42.370567,-71.026964
01880;Wakefield;MA;42.501345;-71.07132;-5;1;42.501345,-71.07132
02050;Marshfield;MA;42.109763;-70.69172;-5;1;42.109763,-70.69172
02161;Newton;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
01012;Chesterfield;MA;42.390836;-72.84356;-5;1;42.390836,-72.84356
01915;Beverly;MA;42.560995;-70.8757;-5;1;42.560995,-70.8757
02654;Nantucket;MA;41.543967;-69.987203;-5;1;41.543967,-69.987203
02133;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
02563;Sandwich;MA;41.735645;-70.48866;-5;1;41.735645,-70.48866
02637;Cummaquid;MA;41.701438;-70.277212;-5;1;41.701438,-70.277212
02638;Dennis;MA;41.736684;-70.19183;-5;1;41.736684,-70.19183
02763;Attleboro Falls;MA;41.967949;-71.31024;-5;1;41.967949,-71.31024
02117;Boston;MA;42.338947;-70.919635;-5;1;42.338947,-70.919635
02657;Provincetown;MA;42.053355;-70.18947;-5;1;42.053355,-70.18947
02052;Medfield;MA;42.185571;-71.30476;-5;1;42.185571,-71.30476
02072;Stoughton;MA;42.125432;-71.10627;-5;1;42.125432,-71.10627
02446;Brookline;MA;42.344747;-71.12141;-5;1;42.344747,-71.12141
01531;New Braintree;MA;42.317121;-72.12248;-5;1;42.317121,-72.12248
02127;Boston;MA;42.33499;-71.04562;-5;1;42.33499,-71.04562
02456;New Town;MA;42.446396;-71.459405;-5;1;42.446396,-71.459405
01477;Winchendon Springs;MA;42.364807;-71.896868;-5;1;42.364807,-71.896868
02370;Rockland;MA;42.129513;-70.91189;-5;1;42.129513,-70.91189
01030;Feeding Hills;MA;42.070774;-72.67248;-5;1;42.070774,-72.67248
01605;Worcester;MA;42.286543;-71.78846;-5;1;42.286543,-71.78846
01066;North Hatfield;MA;42.406697;-72.633901;-5;1;42.406697,-72.633901
01520;Holden;MA;42.338962;-71.84434;-5;1;42.338962,-71.84434
01264;Tyringham;MA;42.224905;-73.20394;-5;1;42.224905,-73.20394
01832;Haverhill;MA;42.781357;-71.11023;-5;1;42.781357,-71.11023
01037;Hardwick;MA;42.374202;-72.19524;-5;1;42.374202,-72.19524
02114;Boston;MA;42.361792;-71.06774;-5;1;42.361792,-71.06774
01740;Bolton;MA;42.437086;-71.61266;-5;1;42.437086,-71.61266
